* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Normalized Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
47	D11	naglu	SYBR	330321.1875	331235.6875	330852.8125	331506.0625	331185.2812	329960.375	329425.5	327983.875	328185.125	326419.9688	325988.25	324675.9688	322454.0625	321132.1562	318994	316203.9688	314458.4688	311536.6562	309000.5	306386.5	304221.9375	301697.75	297897.6562	294717.375	293155.25	289623.7188	285934.4375	283188.9062	279821.9062	275376.125	272010.8125	267989.5	263737.9062	261487.25	259487.125	257581.4688	257623.5938	256595.0312	256030.4531	254591.3594	252390.7188	250762.1094	248655.2812	246588.625	243264.6875	240624.6406	236988.6562	233404.5625	229313.0938	224060.6719	218024.5156	211385.2031	204003.3125	197645.6562	190207.9531	185426.5312	180847	177362.1562	173170.7656	168784.8438	163636.4844	158817.2344	152271.7812	144433.1406	135005.3125	124090.2031	112128.2344	100278.9375	87699.7344	76911.9141	67249.4375	59512.9766	53573.2695	49866.7148	47364.2188	45378.8398	43765.8672	42494.2891	41173.1914	39680.4297	38540.8398	37144.1367	35757.6562	34138.5625	32564.0352	31076.6133	29445.0586	27787.293	26032.0879	24261.6992	22269.9531	20454.1328	18683.0566	16791.0977	14875.9443	13076.7988	11370.3594	9759.6797	8185.8662	6734.4873	5529.1572	4323.3047	3363.4336	2566.0056	1821.3588	1216.7217	696.9801	202.8659	-357.816	-762.5305	-1119.8799	-1461.8066	-1729.6561	-1932.7317	-2070.5422	-2209.6421	-2284.9065	-2368.4482
48	D12	naglu	SYBR	296704.1562	297938.6562	298727.3438	298518.1562	298950.9375	298048.8438	298019.1875	297579.875	296003.4688	294626.875	294908.625	293615.375	291184.6875	288977.875	288161	286652.75	284318.625	282103.5	280132.5625	278325.5	277580.9375	274910.5312	271850.8438	268979	267032.5938	263762.8125	262306.5938	258644.6562	255424.8906	250610.4062	246905.9375	243059.6719	239055.3125	236122.7188	233880.4688	232808.2188	231721.6719	230444.8594	230040.5938	229994.7188	227886.0312	226283.4688	224006.8438	221894.5938	220302.3125	217913.4062	214980.875	211100.3281	208028.6562	204270.3125	198996.125	193015.875	187300.25	180859.7188	174323.4688	169424.5938	166245.0156	162437.3906	158900.5938	155151.4531	151347.3906	147347.9375	141927.7656	135439.7812	127276.9453	117100.6641	106867.1953	95872.5547	84637.3906	74266.1094	65081.8438	57203.5078	51103.625	47078.6875	44192.8906	42361.3438	40811.0898	39585.5898	38262.4844	37163.8438	35865.2852	34677.5	33342.6875	32051.2109	30618.8262	29177.3555	27729.7305	26132.9316	24661.6875	22912.0742	21169.8242	19449.4746	17668.8906	15956.9238	14070.4453	12328.0254	10709.0527	9155.9814	7613.4287	6232.1372	4967.6572	3794.6533	2817.0767	1972.9945	1338.3594	708.5659	212.159	-258.1274	-723.7498	-1169.0859	-1599.4497	-1963.7596	-2230.9438	-2490.3774	-2683.3096	-2803.7786	-2907.2063	-2975.5679
49	E1	naglu	SYBR	316839.125	319855.4688	321361.125	321786	322934.125	322229.8125	321776.4375	320473.3125	319743.3125	318540.0312	316786.4375	314717.125	314356	311763.5625	309136.1562	307304.5312	304611.75	302195.6875	298932.6875	296417.3125	293937.8125	291691.6875	288447.9375	286169.375	283660.8438	279993.375	276926.6875	273632.3125	270554.9375	266746.25	262835.4062	258421.5938	254228.1562	249835.9219	247053.4688	244202.2656	242695.1406	241133.75	240792.0625	240078.0938	238482.3906	237012.375	235218.3438	234058.5312	231667.6875	229256.0781	226798.1875	223978.1406	220884.25	216588.125	212079.1406	206412.0625	200269.1875	193794.0625	186899.0938	180887.5	175871.6094	172162.5781	168275.5	164485.2812	160473.9375	156370.3594	151202.8125	144907.4844	136736.2812	127396.4531	116135.4062	104444.7969	91862.9375	80228.0234	69831.0625	61325.0859	54600.1289	50529.8516	47655.4883	45863.9219	44217.9102	42953.2812	41663.5508	40555.9766	39181.6289	37844.1875	36592.9922	35108.375	33550.6094	32037.4648	30509.7344	28895.9336	27234.5781	25296.373	23432.0469	21534.4102	19553.0059	17761.0039	15833.9697	14001.0625	12193.8086	10494.001	8918.4189	7478.2158	6162.668	4928.4565	3969.677	3159.6028	2517.731	1947.6246	1490.8984	1025.1223	584.5742	153.5001	-242.7588	-660.8658	-957.9977	-1188.0195	-1403.9694	-1558.5021	-1661.2798	-1733.4817
50	E2	naglu	SYBR	334951.0625	336948.4375	337470.7188	337668.4375	338146.5625	337461.0625	336551.0312	335615.5625	335195.1562	332561.25	330809.1875	328637.4375	326734.8438	324335.8438	322072.625	319225.6875	316658.125	314141.2188	311077.7188	308129.125	305058.5625	301648.8125	299602.1562	297208.2812	292992.25	290266.3125	288187.7812	283899.0312	280571.5625	278505.3125	276612.0312	273521.8125	270578.1562	268352.6875	265230.75	262944.3125	261272.7188	257091.6406	254640.0781	251799.0469	247907.125	245312.6406	241717.125	239386.9062	234471.4688	229906	227987.3281	221357.8125	215735.25	208104.5625	198948.3125	188829.6875	176981.5625	164477.8438	152588.4375	140238.125	127427.2969	116199.6406	104810.1875	94075.2891	84492.5	76710.8438	69639.0078	64470.9961	60709.0664	58482.5312	56962.7422	55593.3594	53993.4297	52817.3047	51781.8359	50567.625	49527.3438	48314.875	47037.9492	45905.3711	44667.1719	43425.5586	42129.832	40764.6914	39511.3828	38215.6953	36740.918	35272.1406	33710.4688	31960.8027	30369.7715	28757.002	26972.8145	25116.0703	23122.9961	21255.7207	19289.373	17414.3379	15551.6484	13784.9736	12058.377	10344.9883	8826.8145	7470.4375	6241.4326	5183.0718	4302.6519	3567.4275	2942.1648	2416.5115	1923.2705	1448.554	1001.0178	559.3953	245.9491	-119.7592	-332.2256	-538.0479	-677.6038	-800.0553	-852.7346	-915.3384
51	E3	naglu	SYBR	342620.25	343861.5312	344879.0312	343947.4062	344562.4062	344075.5	344060.375	343084.4375	342575.6562	341622.1875	340273.9062	339189	337130.3438	334580.0312	331877.0625	329822.6875	327241.625	323491.7188	321207.8125	318627.1875	315529.4375	312338.5625	308970.375	306443.75	302799.5625	299456.9375	296943.6875	292650.4688	289045.5938	284582.375	280115.9062	276836.6875	273303.7812	270063.2188	269088.125	267786.7188	267298.5938	266336.8438	265367.0625	263646.4062	261276.5625	259429.7188	257017.5625	254413.7031	251252.875	248009.0781	244927.9844	240296.9375	234758.9375	229124.0312	221436.9375	214106.4688	206563.3438	200262.0312	194030.4688	188854.7031	184378.0938	180521.6094	175475.75	170984.5625	165721.5938	159362.3281	151473.0938	141410.25	129988.5312	117377.9531	104656.6719	92284.9219	80632.7109	70329.4062	61848.4453	55507.5312	51355.4766	48665.9062	46561.8047	45152.875	43552.8438	42215.5391	40902.0625	39493.4453	38204.2266	36766.5352	35283.6328	33676.5898	31964.5469	30252.6211	28579.334	26780.1602	25136.3926	23082.6816	21148.4609	19282.1074	17345.457	15559.6602	13701.9453	11984.6143	10272.1094	8756.2246	7347.7505	6067.75	5009.1689	4050.0701	3332.2808	2700.0649	2138.2388	1674.974	1202.8818	784.3932	410.9065	43.6967	-202.0774	-448.2932	-617.8372	-787.0559	-869.339	-980.0417	-1053.064	-1123.8103
52	E4	naglu	SYBR	302738.9375	306951.9375	309085.2812	309262.7812	309409.625	309996.8125	310118	309687.875	309999.3125	308546.8125	306564.2812	305142.4375	304344.25	301093.6875	298786	297210.3438	293747.7188	291635.9688	287713.1562	285736.625	282684.125	279415.6562	277608.5312	275041.9375	273289.0312	269344.7188	267693.625	265362.2812	262457.3125	259643.3906	256816.75	254513.9688	251215.0469	248929.1719	246316.4844	243226.0938	240841.4375	238517.7969	235054.4375	233482.9375	229597.9844	227292.9219	223868.7969	221089.375	217504.125	214068.125	211205.0312	207309.875	201540.5156	195884.0625	188097.3281	180508.6094	169625.7031	158313.625	146791.0625	134787.9219	122377.4062	110140.9297	98099.5312	87994.9219	79002.4141	71513.1562	65474.082	61231.0234	58487.0625	56184.7734	54881.0703	53479.043	52538.6875	51494.8984	50053.5	49108.125	47982.1758	46535.4766	45650.4766	44538.2656	43281.4062	41994.9297	40581.2461	39254.7305	38408.9297	36836.1914	35385.8906	34147.7461	32437.3145	30728.6699	28983.623	27313.7695	25935.5859	23704.4941	21836.9102	19844.5078	17992.7402	16051.3223	14181.2227	12281.9316	10565.2939	9096.7988	7581.4048	6248.6104	5133.3906	4101.5146	3389.6406	2736.7061	2211.1602	1758.0693	1330.8047	834.9284	440.5241	-2.8526	-354.1827	-679.2466	-947.0342	-1176.6121	-1366.4454	-1492.4027	-1564.8865	-1642.4995
53	E5	naglu	SYBR	340466.875	342787.4688	343393.125	343686.875	343262.5625	342750.2188	341789.25	341136.9688	340648.4375	338070.8125	336067.625	334789.5625	332939.3125	329812.6875	327009.0625	324540.9375	322014.2812	319198.0938	315490	312547.625	310607.375	308087.8125	304526.8438	301512.5625	298718.6562	295378.3438	291615.875	288478.9375	284843.125	280613.1875	276689.1875	271550.25	267658.6562	264282.6875	260001.6094	257194.2031	255305.6406	254557.7969	253637.75	252747.2969	252135.5938	250161.25	248212.2031	247009.2812	244622.625	242617.9219	239091.3281	236740.7031	231940.2969	228716.5	224065.4531	217911.9375	211887.4062	204847.9844	197212.7344	191302.5625	185440.5625	181223.625	176976.875	173306	168882.9062	164349.8906	159564.5938	153012.1719	144922.2812	135401.8594	124420.0391	112464.4922	100021.625	88287.6875	77128.3203	67719.9766	60340.3438	55275.0938	51819.1172	49680.9141	47972.8984	46475.4102	45153.4648	43704.9727	42469.0742	41132.3281	39611.8906	38240.2852	36671.6133	35038.7383	33290.8242	31655.1289	29904.707	28017.1992	26042.4141	24055.9453	22010.6152	20138.3008	18045.9531	16087.3164	14155.6523	12379.0273	10619.7275	8986.1504	7465.915	6128.5977	4968.4619	3995.8691	3208.9541	2582.0356	1961.2124	1422.519	902.1608	397.5	-110.0332	-539.0428	-923.7168	-1227.8521	-1487.5131	-1716.6871	-1826.0272	-1922.4138
54	E6	naglu	SYBR	365024.4062	366381.7188	365976.8438	366773.375	366488.8125	365285.0625	364377.9062	363608.25	362988.25	360478.2812	359939.8438	358226.1875	355367.0625	354713.9375	351363.0625	347987.125	345735.25	342642.25	340620.2812	336863.75	333680	330211.8125	328055.3438	323933.0625	320581.9688	317551.5625	315629.75	312636.2188	308777.125	307942.8125	305873.5625	302751.5	299457.6562	297335.1875	293034.8438	290013.7188	286403.6875	284269.5	280341.6875	277586.0625	273730.75	270537.9688	266724.5	263520.75	258964.7812	255311.6719	250097.1562	244424.3125	236651.3594	228401.9688	218234.5	206832.0625	194519.4062	181108.9219	167429.3281	154235.9531	140552.875	127365.4531	115274.0781	103349.4609	92603.6328	84045.875	76744.9688	70702.125	66862.0703	63666.6797	61616.0195	59987.5117	58441.7148	57255.4453	56000.0078	54807.918	53515.3867	52028.1328	50652.9336	49308.3242	47847.0781	46529.668	45038.8828	43491.1445	41899.4727	40390.6719	38736.9023	36899.3047	35057.2812	33281.5312	31382.6152	29366.457	27524.8477	25404.6289	23300.2539	21384.248	19234.9805	17189.668	15284.3535	13444.8096	11575.8359	9973.4043	8389.3125	6973.3433	5771.6743	4742.3389	3767.1162	3041.9956	2372.9009	1761.7542	1252.0833	764.475	293.8685	-63.7449	-391.5743	-664.1829	-845.285	-1016.834	-1151.8313	-1246.7539	-1353.7113	-1395.6938
55	E7	naglu	SYBR	336870.9688	338788.2188	339313.1875	339116.9062	338740.1875	337784.6875	337346.875	336417.4688	335477.3438	334423.4688	332770.6875	331149.0312	329458.7188	327035.125	324212.7188	321180.5	318559.1875	315484	313214.9375	309855.9688	307103.4375	303741.5625	300887.0312	297869.75	294988.7188	291698.125	288361.875	284093.1562	280154.3125	275769.5625	271311.625	267753.875	264522.625	262349.1562	260320.7188	259315.4688	258364.2656	257939.2188	256559.625	255430.4062	253739.25	251823.4219	249407.8438	246194.6406	243722.5312	240750.875	237349.5469	233658.3438	228309.0625	223036.125	216115.8281	208999.9531	201931.75	194567.6094	189410.8125	183998.125	179647.9531	175856.3281	171621.1875	166740.5312	161716.2188	155667.0156	148358.0938	139091.8906	128196.8672	116335.3047	104038.0547	91651.3047	80181.1172	69818.8203	61247.0547	54459.4141	50135.5156	47179.6094	45206.0039	43601.6914	42259.9062	40787.6992	39551.5547	38215.7109	36954.8281	35515.4297	34141.6719	32632.9434	31033.4336	29383.5137	27724.5586	26097.8477	24370.3984	22473.8984	20615.4238	18645.4043	16812.7285	14999.6133	13189.6807	11506.8926	9913.3525	8396.0195	6967.9951	5681.0254	4608.1416	3674.8755	2896.0881	2237.8525	1666.3613	1184.7732	743.1013	298.6882	-103.8622	-479.0147	-763.6828	-1001.4308	-1200.1062	-1324.3547	-1442.6621	-1533.7416	-1600.4114	-1667.9598
56	E8	naglu	SYBR	321217.0625	322477.8438	322783.8125	324005.6875	323686.8438	323039.9375	322630.3438	322834.0312	322203.875	320295.9375	320320.9062	318909.875	316813.9688	315519.6875	313183.0625	310639.9062	308756.875	305414.1875	302852.75	300842.1562	297795.25	294989.125	292794.0312	290401.9688	287631.7188	284634.0625	282421.25	280211.7812	276665.125	273984.8125	271026.5	267263.1875	265021.5625	261978.1562	259761.9219	256615.4531	253813.4844	251155.8281	248131.7031	245153.5625	241925.25	238894.9688	235367.5156	231480.6562	227470.2188	222510.1875	217598.3594	211091.7344	203792.4375	195064.1406	184456.0781	172639.7188	160692.1875	148287.0312	135468	123528.375	111506.4062	100221.0547	89714.3281	80081.5781	71740.9922	65773.375	60707.3203	57449.6797	55129.6094	53088.3555	51860.8828	50468.3125	49211.957	48043.7734	46980.0469	45877.5859	44871.5234	43670.8594	42532.0664	41257.9805	40115.625	38860.1641	37447	36173.7812	34950.4805	33474.2695	32135.5039	30438.0469	29014.543	27364.5781	25706.6875	24112.0859	22428.5547	20689.0273	18830.9004	17113.3516	15403.7705	13850.8574	12310.0098	10907.9062	9421.4375	8250.0879	7103.3193	6112.9238	5330.1963	4548.2959	3990.1587	3471.8301	2970.9443	2579.24	2208.8564	1832.5073	1507.1355	1271.0796	1073.0568	872.0659	746.9977	663.0339	542.514	481.1012	369.0347	375.0751
57	E9	naglu	SYBR	338632.25	339553.8125	339971.3438	339830	338992.0625	338633.7188	338722.25	337191.9375	336551.4688	335199.2188	333473.25	331783.6875	329557.375	327646.1562	324896.625	322019.375	319447.625	316606.5	313780.8125	310812.6562	308053.8125	306119.125	302690.0938	299747.4688	297173.9062	294308.0938	290457.125	287386.3125	283913.0312	279752.0312	275546.4688	271631.875	267827.375	264589.3438	261775.9531	260324.2812	259189.7656	258189.125	257257.9531	256042.0625	254847.2031	253334.8438	250740.9375	248731.4688	246484.9531	243368.0938	240755.3438	237610.8594	233857	229189.1719	223627.25	217445.5938	210353.6562	203175.875	196652.0312	190581.9844	185685.1406	181580.5312	177436.1406	173330.6562	169189.8438	164576.0469	158797.8594	151618.9062	143129.1719	133215.5156	121659.9375	109367.875	97078.9531	85223.3594	74640.2031	65279.8086	58037.3281	52967.4336	49306.4922	46993.6406	45184.0977	43599.375	42237.7148	40883.7578	39612.2773	38282.5352	36848.9688	35454.2734	33927.6289	32462.2812	30790.7246	29225.8086	27576.6562	25824.1562	23886.9297	21967.3242	20088.5781	18198.8027	16314.4121	14438.4209	12648.3643	10984.1348	9338.4648	7831.1841	6379.9775	5106.1904	4007.0334	3124.3176	2357.8311	1707.7083	1121.2137	615.6597	121.0872	-348.3669	-731.7025	-1116.6174	-1440.5698	-1670.1208	-1878.3167	-2032.2791	-2141.7112	-2246.4189
58	E10	naglu	SYBR	324638.2812	324548.75	325718.8438	326476.3438	325973.0938	325272.4375	324626.625	323987.8438	323513.4375	321986.5938	320701.6875	319507.4375	317754.0938	315695.1562	313176.0938	310399.6562	306908.9688	304725.875	301397.1875	299071.6875	297097.5938	294507.9688	291601.75	289187.0938	286563.875	283513.25	280909.125	278096.8125	275769.8125	272834.6875	270686.8438	267240.5312	264988.7812	262484.5	259861.0312	257044.4375	253213.2031	251522.875	248390.5312	245735.8281	243137.9688	240190.7188	237319.2188	234526.0938	230719.4062	227299.5469	222980.4531	219279.8438	213558.125	208219.2188	200781.4062	192122.0781	182663.7812	172386.9375	159989.7969	148813.0312	136917.1562	125298.5469	113744.6875	102676.1094	92992.3672	83694.9844	75634.9219	69297.625	63997.0156	60634.3633	58018.3242	56290.3984	55042.7422	53581.9609	52376	51426.9844	50431.1133	49552.5391	48479.2734	47343.6289	46010.5508	44803.0586	43534.3828	42525.2188	41188.1797	39768.0508	38730.3555	37300.8633	35783.0469	34434.3594	32723.8633	31216.0762	29563.3066	27851.4297	26098.2578	24075.918	22189.2031	20298.3203	18387.1895	16555.9141	14738.3389	12954.8311	11382.9668	9833.6562	8255.375	7042.6743	5865.5659	4920.0415	4208.3403	3497.3171	2922.1216	2443.9968	1922.9071	1424.5707	997.2173	565.6245	192.1564	-86.1573	-353.6492	-516.424	-705.2145	-813.038
59	E11	naglu	SYBR	302605.2188	302801.6562	303664.0625	303938.875	303906.125	302675.4375	303091.0312	301652.3125	302011.7812	300941.6562	300012.25	299155.625	297239.75	296259.9062	293841.9062	290608.5	288889.25	286297.25	283943.1875	281261.4375	278200.125	276369.0312	274246.4375	271373.4688	269561.0938	266733.8125	264034.1562	261491.8438	259731.5312	257236.3125	255041.9844	252272.5	250059.5625	247917.9531	245773.8438	242459.8438	240338.7656	238243.2188	235216.2188	232565.9062	229930.4688	227065.6875	223824.5625	220961.5312	216788.875	213540.5469	208606.4375	204457.7656	197734.7656	191045.2031	181947.1406	172239.9531	160897.7031	150092.7188	138364.25	127213.7188	115104.8906	104499.9531	94069.9688	84191.5469	75368.0625	68086.0859	61966.6719	57469.5273	54372.6016	52222.1094	50457.1719	49270.4805	47873.8828	46838.7266	45837.4688	44740.2734	43724.9297	42665.3281	41621.4453	40474.2891	39250.5469	38162.9375	37084.7109	35657.2617	34540.543	33201.7148	31830.9922	30421.123	28883.2695	27480.5137	25943.4141	24342.0996	22732.5078	20978.1699	19270.2891	17488.3984	15806.1875	14109.7998	12415.2441	10792.8535	9260.2168	7833.4429	6484.2129	5258.0376	4189.3018	3247.1226	2455.1963	1775.2301	1186.7458	667.5747	233.9894	-153.5717	-584.7224	-908.1671	-1222.8777	-1438.6458	-1651.1174	-1786.2944	-1912.3494	-2032.1331	-2111.469	-2178.3813
60	E12	naglu	SYBR	298169.0625	299834.6875	301062.0938	300706.8125	300992.1875	301122.25	300498.6562	300218.5312	300251.375	298791.6562	298006.25	297390.2812	296753.25	294781.4688	292725.25	291745	289890.0938	288449.0312	286393.25	285021.0312	282171.8125	279263.6875	277715.375	275184.1875	272209.8438	268987.0312	266502.6875	263549.9375	259938.9375	255588.5312	252596.8438	247797.8125	245523.5156	241262.6562	240061.75	238185.0469	238224.9844	236730.125	235513.75	234193.5625	233172.0156	231264.5312	229893.9062	227815.5938	225239.125	223150.5781	220745.5156	217185.9844	212776.0625	208636.0938	203241.5	197537.1562	190306.5156	183873.2812	178194.25	172576.6875	168031.0781	165253.8281	160779.4219	157030.5938	153091.6406	148435.2969	142431.75	135491.2031	127042	117295.2031	106141.6406	94672.1094	83494.2812	72933.3203	63486.4922	55862.3516	50128.3828	46283.7148	43609.2812	41715.7734	40205.2109	38924.4375	37704.8438	36550.0391	35259.7773	33985.8906	32679.2891	31611.9414	29997.7266	28609.3691	27006.3926	25382.3027	23900.25	22265.7969	20473.3164	18727.7852	17032.2793	15290.9453	13442.3232	11723.5547	10151.4961	8598.3105	7196.3525	5842.1621	4624.6353	3549.9883	2617.0901	1870.5393	1276.4269	711.8661	262.1012	-184.4691	-590.3589	-988.0739	-1394.3843	-1716.5165	-1974.4736	-2203.3491	-2377.1011	-2482.8071	-2580.5723	-2649.0598
61	F1	naglu	SYBR	356960.4375	359652.5625	360360.125	360645.7188	360870.625	360313.7812	360060.4375	358435.6562	357898.9688	356239.25	354488.6562	352177.625	351614.5625	349083.1875	346827.2812	344398.6875	341604.375	338645.3438	335363.1875	332794.9688	329619.0625	327466	323597.125	321522.625	318623.4062	315323.375	312163.6562	309027.8438	306799.9375	304230.875	301535.125	298758.625	295842.0625	292167.6875	290058.75	286181.4375	284333.5	280589.7188	278076.3125	274658.6875	271257.75	267821.9375	263980.25	260563.4219	257082.9688	252378.5938	247909.4844	242134.3594	235508.3438	227025.7188	217174.5625	205808.6875	194069.2188	181251.6406	167809.375	154442.8125	140617.0938	128465.8906	115630.6406	103540.2969	92576.5	83444.4062	75037.0703	68506.4062	63699.6016	60575.5664	58134.0859	56475.0938	54852.9375	53516.4805	52164.6953	51211.9492	49921.1406	48943.4141	47637.0547	46496.25	45175.3906	43951.2305	42697.25	41533.8867	40144.4531	38804.0586	37439.3359	35934.1797	34257.6172	32605.9414	31040.9785	29386.1367	27542.8203	25640.6035	23654.7344	21700.75	19627.9141	17820.4961	15884.4023	14034.0098	12195.2637	10495.4873	8855.5068	7424.1318	6166.9922	4963.2139	4037.4023	3234.8479	2624.7383	2082.8423	1618.6117	1169.8915	748.1224	337.3906	-14.2561	-363.9655	-646.8471	-872.1075	-1050.6803	-1209.1349	-1313.8545	-1400.1272
62	F2	naglu	SYBR	342445.375	343906.0625	344051.9688	344074.4688	344354.0312	343715.0312	342925.9375	342638.1875	342636.4375	341099.1562	339818.5625	337362.7812	335767.7812	333819.25	330952.375	328453.1875	326394.875	323509.3125	320953.7188	317447.625	314105.6562	310914.3125	308938.4688	306249.6875	301794.2812	298009.4375	295549.625	290462.1875	285670.8125	282112.1562	278850.4375	274460.9062	270555.3125	268852.0625	266478.8438	265885	266502.5625	264672.6875	263232.9688	262244.5	259645.7344	257671.2812	254458.2812	253074.0625	249302.7969	245871.3438	244368.625	238507.75	234130.7812	227462.3906	220888.6719	213817.5	205679.4375	198340.7812	192775.1562	187813.0938	182705.8906	179065.5625	175115.0938	170259.4375	165220.8125	159936.625	151968.0781	142760.2188	131532.5781	119525.5312	107724.6719	95399.6406	83245.4375	72666.1953	63715.5078	56886.0078	51982.9531	48879.8438	46576.4062	44892.5391	43408.6992	41938.7266	40689.4375	39258.5234	37945.2344	36722.1719	35237.5195	33805.8203	32275.3555	30518.1543	28925.1387	27316.6992	25535.7266	23712.082	21810.3906	19932.2949	18037.0957	16240.9141	14464.2109	12770.8535	11100.6992	9481.166	8110.3076	6803.1406	5678.2256	4694.3726	3901.4229	3213.6768	2636.375	2128.9155	1642.8196	1247.77	808.5725	457.3608	173.0052	-120.5549	-253.8652	-451.8279	-563.5533	-643.0967	-735.4976	-786.6201
63	F3	naglu	SYBR	331226.7188	332387.0312	334007.9062	333981.25	333891.9062	333170.0625	333093.4688	332293.5	331586.5	331126.0625	330488.0938	328607.3125	326970.5	325307.75	323176.0938	320684.0938	318300	315409.5	312967.25	309999.375	306816.9062	303977.625	301364.5	298849.5625	295942.4688	292927.7812	290620.125	287739.4375	285081.5	282251	279205.5625	277253.9375	274226	271502.4688	269031.3125	266011.1875	263307.9688	260459.6094	257446.5625	254897.4375	251461.3125	248615.75	245217.4062	241672.1094	237579.0312	233457.875	228517.9375	223057.25	215608.4375	206678.6875	196522.9688	185026.8438	173169.5781	160821.4688	148044.0625	135464.125	122890.9297	110962.2656	99520.0312	89106.5547	79943.8438	72569.3281	66677.4766	62156.4688	58932.4922	56906.5781	55201.0039	53777.1094	52490.1055	51254.2734	50171.5117	48963.2344	47907.7031	46816.1016	45641.1094	44475.332	43093.3008	41797.0156	40472.9492	39167.5078	37861.7266	36443.7031	35049.6914	33446.0508	31709.5234	30082.709	28409.9102	26636.1387	24896.6465	22933.707	20954.3691	19104.3496	17216.8477	15449.9834	13650.4072	11907.627	10257.6045	8776.5312	7356.7539	6093.4048	5041.4624	4110.8086	3407.6204	2773.7217	2249.0986	1770.8429	1293.4414	894.4185	524.6616	210.7517	-40.8941	-246.4157	-419.1052	-580.7731	-683.4427	-752.9334	-826.2025	-879.252
64	F4	naglu	SYBR	316290.5938	320678.0938	321303.375	319800.6875	320200.375	320969.3125	320086.4062	319772	320278.5	318664.0938	319106.875	318597.3125	316016.5938	313783	312098.5625	310035.0625	307195.5625	304874.2188	301009.5312	298707.0625	295154.6875	292230.0938	291556.9062	288240.1875	286881.9375	281933.7188	280411.25	277297.5625	271844.0312	267476.8125	263471.9688	259325.4688	255196.5	253222.6875	250047.9688	249244.1875	247677.3594	247838.75	245941.4062	246079.1719	244005.5781	241798.4062	238653.2344	237417.1875	234615.5469	232383.3906	230027.2969	226685.5781	222466	217289.3594	210139.9375	204273.2188	196846	190041.375	184454.1719	179642.9688	175869.2188	171018.7812	166532.0156	163159.2812	158160.5938	152876.9375	145181.5	137011.1562	126649.9375	114723.9062	102852.9297	90834.4844	79891.9688	69484.0469	60569.8359	54420.0859	49965.4922	46905.2344	45124.3047	43605.9805	42331.0195	40945.7578	39541.9141	38261.3125	37181.4961	35703.8438	34240.4844	32775.2852	31233.3379	29512.5508	27836.8633	26182.1758	24789.4453	22638.4297	20836.0957	18917.8867	17125.8574	15248.1328	13539.4785	11723.4258	10089.2646	8738.75	7270.6768	6028.9194	4959.1064	4043.5112	3277.2246	2646.2581	2128.5938	1600.0479	1167.4922	657.3474	292.6765	-95.0208	-349.6571	-600.1052	-842.8455	-966.8652	-1087.152	-1191.7214	-1224.8335	-1275.4487
