"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"100","22","4",0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,9,9,18,0,15,0,83.3333333333333,50,50
"101","22","5",0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,5,10,0,7,0,70,50,50
"102","22","6",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,5,0,2,0,40,40,60
"103","23","1",12,7,10,5,10,12,8,2,7,8,12,5,5,5,2,0,69,44,113,12,24,10.6194690265487,21.2389380530973,38.9380530973451,61.0619469026549
"104","23","2",11,8,17,4,16,7,6,2,7,13,6,4,5,3,2,0,73,41,114,11,13,9.64912280701754,11.4035087719298,35.9649122807018,64.0350877192982
"105","23","3",25,7,6,3,6,2,2,2,6,2,2,1,2,1,1,1,53,19,72,26,4,36.1111111111111,5.55555555555556,26.3888888888889,73.6111111111111
"106","23","4",19,6,4,4,5,2,3,1,6,2,4,0,2,2,1,0,46,18,64,19,6,29.6875,9.375,28.125,71.875
"107","23","5",4,3,2,2,4,0,0,2,4,1,1,0,1,1,2,1,20,11,31,5,1,16.1290322580645,3.2258064516129,35.4838709677419,64.5161290322581
"108","23","6",11,3,6,1,5,7,1,1,3,4,6,0,2,0,1,0,36,18,54,11,13,20.3703703703704,24.0740740740741,33.3333333333333,66.6666666666667
"109","24","1",2,2,4,4,4,8,8,15,2,6,9,19,4,20,16,50,49,127,176,52,17,29.5454545454545,9.65909090909091,72.1590909090909,27.8409090909091
"110","24","2",1,1,4,1,2,6,3,17,1,4,4,19,3,18,17,31,36,99,135,32,10,23.7037037037037,7.40740740740741,73.3333333333333,26.6666666666667
"111","24","3",0,0,4,3,3,11,4,15,0,7,11,16,4,16,16,39,42,110,152,39,22,25.6578947368421,14.4736842105263,72.3684210526316,27.6315789473684
"112","24","4",1,3,5,5,4,8,2,13,3,7,7,10,6,9,12,19,41,76,117,20,15,17.0940170940171,12.8205128205128,64.957264957265,35.042735042735
"113","24","5",1,4,7,6,7,7,6,5,4,9,7,5,6,6,6,10,44,55,99,11,14,11.1111111111111,14.1414141414141,55.5555555555556,44.4444444444444
"114","24","6",8,7,6,7,10,3,4,8,7,6,7,4,3,9,8,7,54,53,107,15,10,14.018691588785,9.34579439252336,49.5327102803738,50.4672897196262
"115","25","1",0,0,0,1,0,4,3,0,0,1,5,1,1,2,0,0,10,11,21,0,9,0,42.8571428571429,52.3809523809524,47.6190476190476
"116","25","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,50,50
"117","25","3",0,0,0,2,1,7,1,5,0,2,8,4,1,5,5,7,16,35,51,7,15,13.7254901960784,29.4117647058824,68.6274509803922,31.3725490196078
"118","25","4",2,1,0,3,0,0,2,4,1,2,0,4,3,4,5,10,13,31,44,12,0,27.2727272727273,0,70.4545454545455,29.5454545454545
"119","25","5",0,0,0,0,0,0,1,1,0,0,0,2,0,3,2,14,3,23,26,14,0,53.8461538461538,0,88.4615384615385,11.5384615384615
"120","25","6",0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,2,3,7,10,2,0,20,0,70,30
"121","26","1",3,3,15,1,16,16,2,1,3,14,17,2,1,3,1,6,59,48,107,9,33,8.41121495327103,30.8411214953271,44.8598130841121,55.1401869158879
"122","26","2",4,2,4,5,4,9,4,7,2,7,9,6,4,6,6,6,39,49,88,10,18,11.3636363636364,20.4545454545455,55.6818181818182,44.3181818181818
"123","26","3",0,0,3,4,3,12,5,6,0,7,12,7,4,7,6,7,34,52,86,7,24,8.13953488372093,27.906976744186,60.4651162790698,39.5348837209302
"124","26","4",3,4,5,4,5,7,2,2,4,4,7,1,3,1,2,0,33,24,57,3,14,5.26315789473684,24.5614035087719,42.1052631578947,57.8947368421053
"125","26","5",6,2,2,2,3,9,6,1,2,2,10,4,1,6,1,1,32,29,61,7,19,11.4754098360656,31.1475409836066,47.5409836065574,52.4590163934426
"126","26","6",0,1,5,4,4,9,5,2,1,8,7,4,5,2,2,9,31,40,71,9,16,12.6760563380282,22.5352112676056,56.3380281690141,43.6619718309859
"127","27","1",8,10,15,3,13,13,6,7,10,8,11,9,5,8,7,3,76,63,139,11,24,7.9136690647482,17.2661870503597,45.3237410071942,54.6762589928058
"128","27","2",7,5,5,5,3,4,7,5,5,5,3,6,7,5,5,5,43,42,85,12,7,14.1176470588235,8.23529411764706,49.4117647058824,50.5882352941176
"129","27","3",3,4,3,0,2,1,2,0,4,0,0,2,2,1,1,0,17,11,28,3,1,10.7142857142857,3.57142857142857,39.2857142857143,60.7142857142857
"130","27","4",4,2,3,1,2,0,3,0,2,2,0,2,2,2,1,0,17,12,29,4,0,13.7931034482759,0,41.3793103448276,58.6206896551724
"131","27","5",0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,5,4,9,0,0,0,0,44.4444444444444,55.5555555555556
"132","27","6",1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,8,7,15,2,2,13.3333333333333,13.3333333333333,46.6666666666667,53.3333333333333
"133","28","1",21,11,6,6,10,8,7,4,11,1,12,5,3,8,4,3,75,48,123,24,20,19.5121951219512,16.260162601626,39.0243902439024,60.9756097560976
"134","28","2",33,8,8,4,9,3,4,2,8,4,4,2,3,3,2,0,74,26,100,33,7,33,7,26,74
"135","28","3",26,6,5,3,5,3,3,0,6,2,3,1,3,0,0,0,52,17,69,26,6,37.6811594202899,8.69565217391304,24.6376811594203,75.3623188405797
"136","28","4",4,4,9,0,9,6,0,1,5,4,6,1,0,1,1,1,36,19,55,5,12,9.09090909090909,21.8181818181818,34.5454545454545,65.4545454545455
"137","28","5",10,2,6,2,6,4,0,3,2,5,4,1,2,1,3,0,35,19,54,10,8,18.5185185185185,14.8148148148148,35.1851851851852,64.8148148148148
"138","28","6",12,9,5,4,4,3,6,2,9,0,2,4,5,3,2,0,46,27,73,12,5,16.4383561643836,6.84931506849315,36.986301369863,63.013698630137
"139","29","1",0,1,2,1,2,3,0,3,1,2,3,2,0,2,3,7,13,22,35,7,6,20,17.1428571428571,62.8571428571429,37.1428571428571
"140","29","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,100,0
"141","29","3",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,31,1,37,38,31,0,81.5789473684211,0,97.3684210526316,2.63157894736842
"142","29","4",0,0,0,0,0,0,0,2,0,0,0,2,0,3,3,48,3,58,61,48,0,78.6885245901639,0,95.0819672131148,4.91803278688525
"143","29","5",0,0,0,2,0,0,0,4,0,2,0,2,2,3,5,12,7,28,35,12,0,34.2857142857143,0,80,20
"144","29","6",0,0,0,0,0,0,0,3,0,0,0,2,0,2,2,25,3,34,37,25,0,67.5675675675676,0,91.8918918918919,8.10810810810811
"145","3","1",1,5,6,2,6,39,6,2,5,3,38,6,2,6,2,1,68,65,133,2,77,1.50375939849624,57.8947368421053,48.8721804511278,51.1278195488722
