* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Temperature Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
87	H3	naglu	SYBR	70.0391	70.2266	70.4338	70.6379	70.845	71.0559	71.2673	71.474	71.6771	71.8899	72.0953	72.2981	72.5047	72.7082	72.9178	73.1195	73.3273	73.5292	73.732	73.9368	74.1356	74.3397	74.5442	74.7494	74.9547	75.157	75.3562	75.5603	75.7608	75.9624	76.1642	76.3629	76.5666	76.7709	76.9776	77.1818	77.3863	77.5944	77.7997	78.0082	78.2094	78.4121	78.6204	78.8244	79.0273	79.2323	79.4387	79.6424	79.8503	80.0535	80.2594	80.4672	80.6636	80.8647	81.0697	81.2722	81.4816	81.681	81.8867	82.0924	82.2942	82.493	82.6953	82.8983	83.1055	83.3098	83.5101	83.713	83.9204	84.1267	84.3311	84.5385	84.7406	84.9389	85.1422	85.3516	85.5576	85.7664	85.9666	86.1733	86.3749	86.5712	86.7786	86.9873	87.1973	87.4012	87.6038	87.8058	88.0051	88.2084	88.4144	88.6159	88.8195	89.0214	89.2261	89.4304	89.6364	89.8358	90.0375	90.2429	90.4451	90.652	90.8599	91.0701	91.2696	91.4756	91.6795	91.8813	92.0904	92.2965	92.5002	92.7098	92.9101	93.1164	93.3261	93.5282	93.7435	93.9507
88	H4	naglu	SYBR	70.0477	70.2352	70.4424	70.6465	70.8536	71.0645	71.2759	71.4826	71.6857	71.8985	72.1039	72.3067	72.5133	72.7168	72.9264	73.1281	73.3359	73.5378	73.7406	73.9454	74.1442	74.3483	74.5528	74.758	74.9633	75.1656	75.3648	75.5689	75.7694	75.971	76.1728	76.3715	76.5752	76.7795	76.9862	77.1904	77.3949	77.603	77.8083	78.0168	78.218	78.4207	78.629	78.833	79.0359	79.2409	79.4473	79.651	79.8589	80.0621	80.268	80.4758	80.6722	80.8733	81.0783	81.2808	81.4902	81.6896	81.8953	82.101	82.3028	82.5016	82.7039	82.9069	83.1141	83.3184	83.5187	83.7216	83.929	84.1353	84.3397	84.5471	84.7492	84.9475	85.1508	85.3602	85.5662	85.775	85.9752	86.1819	86.3835	86.5798	86.7872	86.9959	87.2059	87.4098	87.6124	87.8144	88.0137	88.217	88.423	88.6245	88.8281	89.03	89.2347	89.439	89.645	89.8444	90.0461	90.2515	90.4537	90.6606	90.8685	91.0787	91.2782	91.4842	91.6881	91.8899	92.099	92.3051	92.5088	92.7184	92.9187	93.125	93.3347	93.5368	93.7521	93.9593
89	H5	naglu	SYBR	70.0622	70.2552	70.4602	70.6645	70.8733	71.0839	71.2921	71.4985	71.7043	71.9146	72.1186	72.3234	72.5311	72.7344	72.944	73.1457	73.3545	73.5535	73.7594	73.9627	74.1645	74.3655	74.5703	74.774	74.9786	75.1828	75.381	75.5818	75.7841	75.9866	76.1903	76.3899	76.594	76.7947	77.0033	77.2033	77.4117	77.618	77.8261	78.0349	78.2389	78.4369	78.6459	78.8518	79.0553	79.2585	79.4637	79.6654	79.8746	80.078	80.2834	80.4929	80.6878	80.8903	81.0947	81.2979	81.5035	81.7056	81.9097	82.1181	82.3163	82.5175	82.7196	82.9231	83.1299	83.3363	83.5378	83.7394	83.9442	84.1508	84.3559	84.5633	84.7624	84.9648	85.1678	85.3737	85.5807	85.79	85.992	86.1963	86.399	86.596	86.8042	87.0144	87.223	87.4284	87.6308	87.8322	88.0318	88.2356	88.4418	88.6409	88.8463	89.0454	89.2507	89.4557	89.6602	89.862	90.0632	90.2686	90.4721	90.6774	90.8875	91.0938	91.2928	91.4986	91.7041	91.9088	92.1161	92.321	92.5243	92.7319	92.9326	93.1437	93.3461	93.5534	93.765	93.9734
90	H6	naglu	SYBR	70.0706	70.2636	70.4686	70.6729	70.8817	71.0923	71.3005	71.5069	71.7127	71.923	72.127	72.3318	72.5395	72.7428	72.9524	73.1541	73.3629	73.5619	73.7678	73.9711	74.1729	74.3739	74.5787	74.7824	74.987	75.1912	75.3894	75.5902	75.7925	75.995	76.1987	76.3983	76.6024	76.8031	77.0117	77.2117	77.4201	77.6264	77.8345	78.0433	78.2473	78.4453	78.6543	78.8602	79.0637	79.2669	79.4721	79.6738	79.883	80.0864	80.2918	80.5013	80.6962	80.8987	81.1031	81.3063	81.5119	81.714	81.9181	82.1265	82.3247	82.5259	82.728	82.9315	83.1383	83.3447	83.5462	83.7478	83.9526	84.1592	84.3643	84.5717	84.7708	84.9732	85.1762	85.3821	85.5891	85.7984	86.0004	86.2047	86.4074	86.6044	86.8126	87.0228	87.2314	87.4368	87.6392	87.8406	88.0402	88.244	88.4502	88.6493	88.8547	89.0538	89.2591	89.4641	89.6686	89.8704	90.0716	90.277	90.4805	90.6858	90.8959	91.1022	91.3012	91.507	91.7125	91.9172	92.1245	92.3294	92.5327	92.7403	92.941	93.1521	93.3545	93.5618	93.7734	93.9818
91	H7	naglu	SYBR	70.1015	70.2926	70.4974	70.6993	70.9108	71.1208	71.3282	71.5348	71.7375	71.9467	72.1502	72.3578	72.5624	72.7667	72.9766	73.1771	73.3844	73.5829	73.7886	73.9905	74.191	74.3918	74.6006	74.8066	75.0077	75.2107	75.4074	75.613	75.8137	76.0138	76.216	76.4153	76.6175	76.8195	77.027	77.2313	77.4362	77.6418	77.8461	78.0518	78.2565	78.4593	78.6645	78.8723	79.0765	79.2787	79.4841	79.6887	79.8943	80.098	80.3034	80.5107	80.708	80.9084	81.1114	81.3132	81.5213	81.7216	81.9279	82.132	82.3364	82.5336	82.735	82.9375	83.1449	83.3495	83.5513	83.7518	83.957	84.1609	84.3655	84.5729	84.7752	84.972	85.1814	85.3853	85.5904	85.7993	86.0001	86.2039	86.4066	86.6056	86.8112	87.0195	87.2286	87.4346	87.6354	87.8333	88.0355	88.2379	88.4444	88.6444	88.8505	89.0492	89.2535	89.456	89.6626	89.865	90.0667	90.2683	90.4708	90.676	90.8847	91.0909	91.2946	91.4994	91.7037	91.9038	92.114	92.3166	92.5237	92.7297	92.9325	93.1364	93.3426	93.5491	93.761	93.9677
92	H8	naglu	SYBR	70.1099	70.301	70.5058	70.7077	70.9192	71.1292	71.3366	71.5432	71.7459	71.9551	72.1586	72.3662	72.5708	72.7751	72.985	73.1855	73.3928	73.5913	73.797	73.9989	74.1994	74.4002	74.609	74.815	75.0161	75.2191	75.4158	75.6214	75.8221	76.0222	76.2244	76.4237	76.6259	76.8279	77.0354	77.2397	77.4446	77.6502	77.8545	78.0602	78.2649	78.4677	78.6729	78.8807	79.0849	79.2871	79.4925	79.6971	79.9027	80.1064	80.3118	80.5191	80.7164	80.9168	81.1198	81.3216	81.5297	81.73	81.9363	82.1404	82.3448	82.542	82.7434	82.9459	83.1533	83.3579	83.5597	83.7602	83.9654	84.1693	84.3739	84.5813	84.7836	84.9804	85.1898	85.3937	85.5988	85.8077	86.0085	86.2123	86.415	86.614	86.8196	87.0279	87.237	87.443	87.6438	87.8417	88.0439	88.2463	88.4528	88.6528	88.8589	89.0576	89.2619	89.4644	89.671	89.8734	90.0751	90.2767	90.4792	90.6844	90.8931	91.0993	91.303	91.5078	91.7121	91.9122	92.1224	92.325	92.5321	92.7381	92.9409	93.1448	93.351	93.5575	93.7694	93.9761
93	H9	naglu	SYBR	70.1318	70.3253	70.5317	70.7358	70.9429	71.1558	71.3655	71.5723	71.7753	71.9853	72.1901	72.3947	72.5996	72.8053	73.0145	73.214	73.4249	73.6234	73.8294	74.0344	74.2357	74.4386	74.6422	74.8475	75.0498	75.2544	75.4546	75.656	75.8536	76.0587	76.2599	76.4612	76.6626	76.8651	77.0731	77.2786	77.4805	77.6896	77.8954	78.1026	78.3072	78.5089	78.7151	78.9212	79.1243	79.3298	79.5337	79.7352	79.9449	80.1502	80.3534	80.5592	80.7585	80.9616	81.1623	81.3675	81.5762	81.7777	81.9829	82.1862	82.3881	82.5875	82.791	82.9902	83.1999	83.4046	83.6048	83.8068	84.0123	84.2171	84.4223	84.6296	84.8322	85.0308	85.2379	85.4418	85.6483	85.857	86.0603	86.2645	86.4672	86.6671	86.8747	87.0822	87.2911	87.4962	87.6998	87.897	88.0966	88.3007	88.511	88.709	88.9139	89.1129	89.3173	89.5245	89.7285	89.9322	90.1319	90.3351	90.5366	90.7412	90.9509	91.1565	91.3591	91.5648	91.7696	91.9752	92.1834	92.3875	92.5915	92.8001	93.005	93.2078	93.418	93.6197	93.8337	94.0412
94	H10	naglu	SYBR	70.1404	70.3339	70.5403	70.7444	70.9515	71.1644	71.3741	71.5809	71.7839	71.9939	72.1987	72.4033	72.6082	72.8139	73.0231	73.2226	73.4335	73.632	73.838	74.043	74.2443	74.4472	74.6508	74.8561	75.0584	75.263	75.4632	75.6646	75.8622	76.0673	76.2685	76.4698	76.6712	76.8737	77.0817	77.2872	77.4891	77.6982	77.904	78.1112	78.3158	78.5175	78.7237	78.9298	79.1329	79.3384	79.5423	79.7438	79.9535	80.1588	80.362	80.5678	80.7671	80.9702	81.1709	81.3761	81.5848	81.7863	81.9915	82.1948	82.3967	82.5961	82.7996	82.9988	83.2085	83.4132	83.6134	83.8154	84.0209	84.2257	84.4309	84.6382	84.8408	85.0394	85.2465	85.4504	85.6569	85.8656	86.0689	86.2731	86.4758	86.6757	86.8833	87.0908	87.2997	87.5048	87.7084	87.9056	88.1052	88.3093	88.5196	88.7176	88.9225	89.1215	89.3259	89.5331	89.7371	89.9408	90.1405	90.3437	90.5452	90.7498	90.9595	91.1651	91.3677	91.5734	91.7782	91.9838	92.192	92.3961	92.6001	92.8087	93.0136	93.2164	93.4266	93.6283	93.8423	94.0498
95	H11	naglu	SYBR	70.157	70.3517	70.5533	70.7598	70.97	71.1782	71.3867	71.5921	71.7974	72.0113	72.2144	72.4191	72.625	72.8287	73.0359	73.2373	73.4451	73.6439	73.8493	74.0573	74.2589	74.4587	74.6642	74.8666	75.0715	75.2751	75.4736	75.6744	75.8773	76.0797	76.2803	76.4786	76.6835	76.8855	77.0922	77.2977	77.5	77.7068	77.9135	78.1198	78.3263	78.5246	78.7314	78.9376	79.1415	79.3441	79.549	79.7511	79.9639	80.1658	80.3714	80.5773	80.7735	80.9773	81.1784	81.3844	81.5924	81.79	82.0001	82.203	82.4041	82.6007	82.8025	83.0056	83.2141	83.4206	83.6211	83.8212	84.0274	84.2331	84.4397	84.6445	84.8457	85.0467	85.252	85.4561	85.66	85.8701	86.0719	86.2761	86.4799	86.6785	86.8846	87.0918	87.3033	87.5078	87.7104	87.9125	88.1143	88.3151	88.5217	88.7214	88.9257	89.129	89.3271	89.5328	89.7413	89.9395	90.1415	90.3464	90.5506	90.7559	90.9625	91.1716	91.3733	91.5777	91.7823	91.9849	92.1915	92.4006	92.6015	92.8094	93.0137	93.2197	93.428	93.633	93.842	94.0528
96	H12	naglu	SYBR	70.1661	70.3608	70.5624	70.7689	70.9791	71.1873	71.3958	71.6012	71.8065	72.0204	72.2235	72.4282	72.6341	72.8378	73.045	73.2464	73.4542	73.653	73.8584	74.0664	74.268	74.4678	74.6733	74.8757	75.0806	75.2842	75.4827	75.6835	75.8864	76.0888	76.2894	76.4877	76.6926	76.8946	77.1013	77.3068	77.5091	77.7159	77.9226	78.1289	78.3354	78.5337	78.7405	78.9467	79.1506	79.3532	79.5581	79.7602	79.973	80.1749	80.3805	80.5864	80.7826	80.9864	81.1875	81.3935	81.6015	81.7991	82.0092	82.2121	82.4132	82.6098	82.8116	83.0147	83.2232	83.4297	83.6302	83.8303	84.0365	84.2422	84.4488	84.6536	84.8548	85.0558	85.2611	85.4652	85.6691	85.8792	86.081	86.2852	86.489	86.6876	86.8937	87.1009	87.3124	87.5169	87.7195	87.9216	88.1234	88.3242	88.5308	88.7305	88.9348	89.1381	89.3362	89.5419	89.7504	89.9486	90.1506	90.3555	90.5597	90.765	90.9716	91.1807	91.3824	91.5868	91.7914	91.994	92.2006	92.4097	92.6106	92.8185	93.0228	93.2288	93.4371	93.6421	93.8511	94.0619
