* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Derivative Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
47	D11	naglu	SYBR	17248.748	15443.9658	13529.9775	11924.5342	10930.2441	10658.5654	11063.5303	12034.2559	13471	15304.1787	17468.2773	19871.7246	22387.3652	24871.0898	27193.0664	29265.8789	31059.4512	32599.6133	33949.5352	35182.7227	36360.6562	37527.0664	38718.5312	39971.7148	41312.8203	42722.6602	44095.25	45215.7656	45777.3555	45444.6367	43950.6992	41205.5977	37373.9922	32885.5898	28357.0312	24448.2148	21696.8984	20398.6484	20573.8125	22027.7344	24466.3203	27615.4531	31293.7754	35432.1172	40046.582	45184.5898	50852.2148	56935.3281	63135.5781	68959.7812	73790.7812	77038.1016	78331.2422	77682.875	75555.3516	72792.3594	70436.5156	69498.0078	70755.1719	74635.625	81173.1875	90008.0547	100404.8672	111296.9219	121382.7188	129289.6406	133787.5469	134007.7969	129612.3828	120871.7656	108627.375	94142.7188	78872.25	64201.0039	51219.0039	40585.625	32509.8008	26831.4453	23158.8926	21009.0605	19912.8262	19475.2773	19401.5508	19504.2441	19699.1777	19985.1914	20403.3574	20984.7266	21708.7109	22494.0449	23224.1562	23787.5117	24107.1875	24147.166	23901.2383	23378.6113	22594.9492	21570.4062	20331.207	18912.5254	17360.916	15734.7734	14101.0439	12527.4814	11071.9961	9772.3037	8639.749	7659.8604	6799.98	6020.9556	5288.4004	4579.4741	3884.1768	3203.0327	2544.3484	1922.8853	1359.1637	876.8008
48	D12	naglu	SYBR	13819.8486	11883.4238	9906.3652	8359.2773	7581.8496	7683.4741	8563.1367	10007.0869	11793.9014	13748.8955	15744.3965	17677.4805	19458.9805	21024.3574	22349.75	23458.6504	24420.1133	25339.9766	26339.9492	27521.9883	28931.2598	30547.9277	32322.4766	34227.5586	36276.8125	38478.5156	40747.8828	42841.3984	44368.6055	44891.5391	44068.2188	41779.2461	38191.0742	33734.0664	29012.2188	24671.8984	21267.9824	19161.3828	18468.5449	19077.6152	20726.4453	23116.3242	26020.4609	29338.8164	33085.4336	37323.9688	42086.918	47306.4023	52762.9531	58067.5117	62692.9141	66078.125	67791.1797	67702.0547	66087.6406	63612.6992	61191.9492	59785.9531	60209.6953	63001.7266	68352.6016	76069.625	85567.6016	95901.8984	105867.8203	114168.7891	119621.4766	121350.6641	118932.0469	112459.8906	102531.3359	90149.2266	76555.4688	63021.6797	50640.9688	40171.3828	31969.5605	26021.2031	22044.1211	19617.7266	18298.123	17695.1699	17511.334	17553.2539	17726.4121	18014.7129	18444.6016	19039.6973	19783.0039	20604.4316	21398.1602	22055.7266	22494.1641	22666.4707	22557.0684	22171.1113	21525.418	20642.6484	19548.3496	18271.2188	16846.5137	15320.7246	13753.6699	12214.6309	10772.2617	9481.1768	8370.3809	7437.9932	6654.5054	5973.2446	5344.2476	4726.5894	4095.6216	3444.5322	2782.3384	2130.8418	1521.0797	987.7571
49	E1	naglu	SYBR	15701.585	12656.4746	9718.8291	7636.752	6882.2593	7512.6089	9239.8145	11625.0518	14270.2031	16924.6035	19486.1074	21946.7988	24320.3809	26594.1328	28714.1992	30601.6113	32185.0664	33433.1016	34378.5703	35118.75	35796.0586	36560.375	37529.5664	38763.9609	40263.3164	41977.2031	43812.0625	45622.207	47189.8359	48218.6953	48368.418	47339.3555	44982.2812	41386.957	36905.1914	32091.1738	27575.8926	23918.4961	21488.1777	20414.2773	20618.3789	21904.25	24060.0078	26934.0059	30461.7207	34648.3047	39514.875	45026.3359	51017.3867	57145.2422	62896.9062	67666.3438	70898.4141	72259.4219	71780.1328	69911.9453	67466.6797	65453.707	64873.0586	66523.8984	70868.0703	77949.6875	87359.6953	98246.2266	109382.5	119310.4766	126553.1875	129868.8906	128491.4141	122296.75	111847.9219	98295.0234	83148.0938	67978.4922	54128.1953	42504.918	33509.4648	27092.6699	22896.791	20418.3633	19142.2012	18625.6445	18537.7207	18669.1875	18924.6562	19297.3555	19824.9121	20534.6113	21399.8672	22329.9082	23195.9648	23875.5117	24286.1816	24394.1035	24199.959	23718.9336	22967.1016	21958.8008	20711.1699	19250.7559	17619.0742	15875.5234	14096.2275	12366.9629	10770.3496	9370.3057	8199.1504	7252.2329	6492.0938	5860.5044	5294.0713	4738.5327	4158.0728	3538.667	2887.0381	2227.4932	1597.2191	1038.7413
50	E2	naglu	SYBR	18109.1719	15540.0654	12930.6562	10924.2031	9993.8584	10302.7607	11710.2539	13885.7852	16449.6895	19079.3809	21561.1777	23796.5879	25773.8379	27528.1191	29100.3223	30512.875	31762.0859	32824.5898	33677.7812	34320.4688	34784.8438	35128.2266	35404.2031	35627.0977	35759.3203	35728.2539	35471.0742	34978.9727	34315.8906	33598.4883	32951.8398	32471.2207	32211.2461	32199.5234	32451.3086	32969.7891	33736.1328	34710.1758	35853.5742	37167.4766	38723.7305	40676.6445	43254.6953	46738.8477	51430.3672	57597.0039	65391.9844	74762.4531	85384.9688	96664.6406	107811.9141	117973.4844	126378.2734	132447.3125	135840	136433.7812	134262.2969	129452.8984	122196.9453	112762.0859	101531.7344	89040.0938	75969.6562	63093.2812	51166.7734	40801.4297	32362.7715	25932.7051	21347.6621	18290.2344	16392.1309	15312.4727	14777.1738	14586.4277	14605.3223	14749.3467	14970.3486	15244.0439	15559.6113	15910.6982	16287.5029	16672.6426	17044.3164	17389.2441	17719.0742	18076.8223	18521.4512	19093.7344	19782.7266	20516.2969	21183.8105	21676.0195	21918.2559	21880.6211	21566.8945	20995.2129	20184.2246	19150.2988	17913.709	16507.5195	14982.7988	13406.96	11855.5967	10400.3252	9096.3438	7973.1201	7030.8945	6244.2559	5571.6958	4967.9424	4394.9956	3828.6182	3259.4753	2690.5408	2133.4622	1605.7794	1128.7256	723.947
51	E3	naglu	SYBR	17827.0098	15336.9883	12595.1699	10195.334	8632.2529	8166.3984	8810.2686	10409.041	12743	15592.6504	18755.1074	22035.957	25247.4199	28224.2559	30848.793	33068.7344	34896.6875	36393.8047	37645.6094	38740.0117	39753.9609	40755.7578	41808.4609	42966.9688	44251.9648	45606.0078	46855.1836	47703.4219	47784.4219	46761.7461	44448.6602	40904.8633	36467.8398	31705.5039	27293.0879	23851.4941	21801.7578	21287.2402	22192.0742	24239.0254	27122.3242	30618.7285	34643.1367	39233.5391	44483.1133	50436.9453	56987.1875	63803.4492	70334.8906	75901.2188	79859.2266	81793.5312	81666.3203	79872.4297	77181.1953	74591.5078	73143.9375	73739.1328	76991.625	83123.1484	91894.3594	102583.0859	114034.4688	124801.2734	133365.9062	138399.1562	138989.0156	134791.1562	126075.8906	113675.1016	98841.8125	83040.8984	67703.3203	53995.3281	42661.1094	33977.25	27820.3105	23805.7695	21440.8066	20241.9785	19799.1738	19794.6797	20000.8594	20276.0605	20561.9668	20872.0586	21259.1367	21766.0996	22382.2246	23030.4062	23591.9121	23951.1211	24030.7383	23801.0742	23266.7852	22447.4414	21366.0371	20048.6875	18531.1875	16865.3164	15120.0996	13376.083	11713.7773	10199.585	8873.8818	7745.6191	6795.3896	5985.6562	5273.9805	4624.5112	4014.1687	3432.7344	2878.6929	2354.2158	1862.4172	1407.9264	999.0978	648.5122
52	E4	naglu	SYBR	12123.7217	9187.7617	6174.2563	3770.1814	2484.6731	2521.9573	3792.8625	6019.061	8854.2754	11973.8477	15124.2168	18137.668	20919.5098	23420.5098	25607.9258	27445.2891	28887.6836	29894.5352	30453.0059	30599.9844	30431.4844	30087.7949	29720.3594	29453.0059	29356.1855	29441.4922	29674.0234	29991.1387	30320.584	30597.3027	30777.3848	30847.416	30825.6914	30754.7383	30691.8574	30699.2266	30834.5664	31144.6738	31660.1426	32398.9707	33383.4258	34667.4102	36369.1172	38690.2305	41907.2773	46322.2422	52183.9609	59598.8828	68464.3984	78441.8984	88976.6094	99356.7109	108799.6641	116546.5156	121943.6719	124499.0625	123916.7109	120120.7734	113276.6484	103801.3438	92344.4219	79728.2344	66851.5	54572.0391	43595.1602	34390.7227	27158.5234	21846.2441	18211.4492	15906.8213	14564.8926	13862.8994	13557.5781	13489.2617	13564.3789	13730.1465	13954.8701	14219.4678	14516.6572	14848.7031	15219.0029	15620.79	16033.5352	16433.7617	16815.8809	17206.8477	17658.5957	18216.541	18882.043	19595.1074	20250.2559	20734.6992	20963.8066	20895.6855	20524.8945	19867.7656	18951.0625	17807.2246	16474.8262	15001.0449	13444.3379	11874.6904	10368.5449	8997.8496	7815.9448	6846.1836	6078.2256	5473.8208	4979.5601	4541.3999	4115.8628	3675.1697	3206.9438	2711.3533	2198.6702	1688.1201	1206.4384	783.6351
53	E5	naglu	SYBR	21896.9121	18969.4082	15961.9482	13578.4414	12340.3398	12441.7842	13766.3242	16006.2295	18803.8457	21847.6309	24910.0781	27842.0879	30545.2871	32946.5625	34990.7461	36644.1523	37907.418	38826.8984	39502.6641	40080.0078	40718.1523	41550.2305	42651.5391	44035.0586	45667.8242	47483.5117	49376.8398	51183.1602	52659.5469	53496.2148	53363.2344	51990.0742	49251.875	45239.8125	40287.9648	34941.6641	29860.6699	25674.9219	22842.6562	21566.7402	21801.6973	23340.9844	25932.6309	29368.6133	33520.3945	38327.0391	43755.3398	49749.4727	56171.5781	62742.4102	69008.9453	74378.1953	78239.0391	80150.5312	80027.5703	78242.4531	75591.0469	73133.0312	71964.6797	73002.1328	76818.3359	83546.8906	92841.5625	103886.2656	115465.875	126110.4531	134303.1094	138723.0156	138476.3438	133266.875	123467.5781	110069.6875	94507.6562	78391.4922	63207.457	50069.2109	39583.5352	31856.2559	26610.8477	23358.1035	21554.2168	20709.5586	20443.6836	20501.3574	20746.6758	21140.5098	21700.1953	22447.3906	23361.7266	24362.9414	25328.7676	26134.0488	26685.8398	26936.2852	26874.1875	26507.4629	25849.1543	24911.541	23707.5176	22256.416	20591.6406	18767.4121	16860.5273	14964.1689	13173.668	11568.0928	10194.1162	9057.9316	8127.8921	7346.394	6646.2349	5966.0049	5260.7368	4507.3159	3706.5032	2883.054	2082.6482	1362.5923
54	E6	naglu	SYBR	18161.4062	16101.7822	13943.4033	12183.2754	11188.9307	11095.8467	11826.9795	13192.7861	14995.2998	17085.9648	19366.8496	21761.8086	24187.1836	26540.9766	28721.0254	30653.791	32313.0332	33711.0352	34868.8438	35787.6211	36437.3984	36770	36744.1484	36351.1758	35635.5039	34704.1602	33720.8125	32882.1055	32377.5996	32336.6152	32784.3281	33625.7812	34676.2422	35731.582	36644.9961	37375.0117	37984.7109	38603.4961	39379.8516	40457.2422	41983.4375	44139.5547	47161.0703	51327.7656	56915.7578	64122.6016	72987.1719	83332.4609	94748.0547	106620.875	118207.2031	128728.7656	137474.1094	143878.2344	147563.6406	148338.25	146161.0469	141107.0156	133354.2812	123202.6719	111104.3047	97676.4922	83671.0391	69895.4766	57104.4023	45894.1953	36630.5859	29427.9453	24179.0938	20619.4629	18403.3379	17172.0469	16604.4824	16447.2812	16525.5137	16736.6074	17031.7637	17392.6504	17809.7285	18268.2637	18742.5938	19197.9883	19600.6055	19933.3086	20211.0488	20483.5234	20816.3047	21255.4414	21794.7207	22367.4121	22868.1191	23190.7617	23260.3516	23044.2383	22544.7129	21783.4668	20788.9434	19591.3457	18224.5098	16730.5098	15162.1494	13580.5615	12047.8291	10617.1895	9324.5049	8183.7212	7187.7744	6314.4468	5535.0981	4823.3359	4160.7139	3537.9714	2952.4688	2404.4404	1895.0012	1427.1963	1008.4622	651.0478
55	E7	naglu	SYBR	20332.1543	17931.1719	15390.8066	13267.6221	11982.1982	11713.5781	12420.373	13938.9697	16078.5723	18669.0059	21559.9727	24599.3516	27617.8965	30439.8906	32915.9688	34960.7188	36569.7969	37809.9219	38786.2812	39613.8984	40407.3984	41281.5781	42345.5195	43672.9219	45251.1641	46935.6406	48437.5391	49366.1094	49319.832	48000.7539	45313.3359	41416.6133	36710.7344	31762.2891	27191.9199	23553.4512	21235.9043	20410.5176	21032.0117	22890.834	25698.3438	29182.3555	33167.3789	37610.4023	42574.7188	48143.957	54301.2734	60826.3398	67259.5625	72961.9531	77264.6953	79664.4844	80002.4141	78560.0547	76038.3359	73421.2969	71773.3203	72030.8594	74840.5078	80456.4141	88693.3906	98921.5781	110108.3906	120924.5859	129920.7969	135752.8906	137408.5312	134383.7344	126773.3047	115258.6016	100996.3047	85421.1094	69997.4844	55972.9727	44194.7812	35037.3203	28447.7715	24077.3477	21438.1465	20034.1074	19438.541	19322.0332	19452.8223	19689.3125	19972.8047	20312.5254	20753.5879	21330.0742	22023.5977	22750.502	23385.5332	23805.7988	23928.4121	23723.4141	23202.7988	22399.3711	21349.1074	20084.4082	18637.5742	17049.0332	15373.832	13681.3086	12046.6143	10537.2646	9199.9004	8052.1611	7082.2803	6256.293	5530.3345	4863.8145	4228.9595	3613.8774	3019.3767	2452.8062	1923.0461	1439.0175	1010.8096	650.1804
56	E8	naglu	SYBR	12980.0361	10968.1982	8818.7998	7009.8984	5909.4048	5676.103	6271.9087	7543.5952	9312.0166	11422.0947	13753.8486	16206.2275	18679.8789	21067.8105	23260.2754	25160.1445	26699.1504	27852.6641	28643.8223	29137.0781	29423.8574	29604.4648	29771.8242	30000.3359	30337.7754	30799.1484	31360.6016	31956.6875	32492.1855	32871.1289	33035.5	32994.875	32827.1797	32652.3691	32592.5723	32743.668	33169.1562	33915.6289	35035.4531	36606.4727	38741.4023	41587.957	45321.4961	50127.8672	56173.4922	63555.8711	72240.0625	81997.3672	92374.7266	102721.2969	112276.3281	120295.3203	126169.7266	129498.7656	130097.6094	127956.5703	123187.3125	115992.8203	106673.6016	95659.7344	83532.4297	71001.2266	58824.3672	47692.1445	38114.6992	30354.957	24426.5586	20148.8047	17231.3848	15357.0566	14239.8916	13651.5674	13422.7324	13431.96	13593.3926	13847.5732	14156.0352	14496.5625	14857.6016	15230.8877	15604.1299	15957.0898	16266.2285	16517.834	16722.6152	16919.4648	17159.3633	17474.0234	17847.6738	18211.9004	18469.1523	18530.4512	18344.5977	17904.877	17235.8027	16373.9453	15355.2549	14213.2275	12983.4395	11707.8887	10434.6729	9212.7227	8083.96	7076.1382	6198.8965	5444.3008	4791.7139	4215.3574	3692.0332	3206.3464	2751.8403	2328.3062	1937.2389	1578.2618	1248.6311	945.9973	672.2081	434.7735
57	E9	naglu	SYBR	20883.6152	18480.9961	15849.0078	13569.0439	12130.4307	11792.2471	12559.3301	14251.1006	16603.2344	19350.9648	22270.002	25185.1738	27957.8613	30474.1895	32641.7109	34399.0625	35730	36675.8008	37333.5	37841.082	38352.4336	39007.0078	39906.7461	41100.7461	42576.0977	44246.957	45946.3281	47422.3867	48358.8984	48424.3359	47348.9961	45012.0352	41509.7422	37172.3555	32516.873	28142.498	24599.5859	22276.416	21339.5918	21739.4863	23273.9004	25680.6328	28732.8945	32305.8145	36397.7422	41092.6328	46475.1328	52522.7109	59012.3711	65488.1875	71313.3594	75808.8672	78441.8281	79003.8125	77716.6797	75221.9531	72460.9688	70484.6875	70254.0781	72476.9219	77498.5469	85243.1406	95196.6641	106437.4688	117721.8203	127634.8828	134792.3594	138062.3438	136761.3594	130780.5859	120612.2344	107268.5156	92104.5547	76580.9609	62015.4883	49384.5625	39220.2227	31619.9551	26346.0938	22967.0449	20991.2441	19964.168	19523.0508	19419.498	19519.8809	19785.5078	20232.9941	20881.6504	21708.0352	22628.709	23518.6934	24250.9629	24732.334	24918	24804.0742	24409.2402	23757.6035	22869.166	21758.3379	20439.3438	18935.666	17289.2051	15563.8057	13839.3877	12197.6797	10705.0244	9399.2539	8285.1953	7339.3877	6520.7451	5782.96	5084.7842	4396.4282	3702.4138	3002.5027	2311.8513	1659.5114	1082.8463
58	E10	naglu	SYBR	16925.2617	14677.4863	12275.3682	10258.7119	9036.8779	8775.1797	9416.1143	10782.4414	12684.1875	14973.4922	17542.5938	20288.1445	23074.5918	25720.8398	28024.627	29813.7891	31005.6875	31638.2129	31858.9414	31869.1426	31853.877	31926.8145	32112.8027	32367.5293	32619.6055	32809.375	32911.9922	32937.8086	32920.0938	32896.6523	32899.8711	32950.0039	33051.1523	33189.5625	33338.6289	33476.375	33610.1797	33792.8477	34121.5117	34718.8516	35712.5508	37222.2031	39362.9531	42257.8633	46052.3047	50913.3125	57001.043	64411.4844	73102.0781	82832	93145.4688	103412.1797	112918.4062	120978.0391	127028.8203	130685.3203	131741	130136.5859	125923.7422	119249.4531	110368.1953	99668.7656	87690.125	75104.3125	62653.6484	51050.4023	40866.625	32451.1211	25903.1504	21108.457	17816.3848	15723.2588	14532.6787	13984.3047	13860.4531	13986.5781	14233.6279	14520.7656	14811.2139	15098.7705	15389.8477	15688.9258	15994.6328	16307.4521	16643.0273	17038.9609	17545.2109	18198.377	18993.2344	19870.5332	20730.0684	21462.3301	21980.0781	22235.3047	22217.5059	21939.9004	21423.4688	20686.0234	19739.1836	18592.9746	17265.2656	15791.5566	14229.5889	12655.3447	11150.3252	9784.75	8602.9922	7616.2871	6804.313	6124.187	5523.1265	4950.7397	4368.0078	3752.2712	3099.603	2425.8037	1765.0796	1163.6362
59	E11	naglu	SYBR	13281.3164	11549.8477	9657.8369	8003.6035	6897.79	6485.8887	6763.8936	7650.7798	9054.541	10896.7539	13100.3496	15561.6484	18138.0703	20655.5898	22940.002	24854.0078	26323.0977	27341.1523	27957.6523	28260.1289	28354.5684	28345.6914	28312.9863	28293.3691	28279.9766	28244.2363	28164.9082	28048.3281	27926.0352	27837.8164	27815.4707	27875.5527	28024.5469	28265.2246	28603.8945	29055.7109	29648.0391	30421.4277	31430.9512	32745.5918	34453.8281	36671.1133	39547.2383	43267.2539	48034.5742	54029.9805	61345.3672	69907.2656	79422.4375	89374.9297	99089.9844	107847.3672	115004.2344	120083.6016	122802.0078	123046.0703	120822.5391	116218.9453	109393.7344	100599.2266	90218.1406	78783.9531	66957.5781	55452.2812	44923.8438	35863.2812	28529.9883	22945.873	18944.8652	16251.9229	14561.084	13591.1377	13113.4678	12957.6191	13005.374	13180.2559	13436.793	13749.6377	14102.9131	14481.0029	14862.7822	15222.5518	15537.751	15802.4854	16038.8135	16295.8027	16630.5254	17077.0039	17620.6289	18195.2773	18705.6133	19060.7852	19199.7129	19097.3262	18755.7344	18190.8457	17423.373	16476.4004	15377.1826	14160.0342	12867.7998	11550.3252	10259.6816	9043.2061	7936.4609	6958.2729	6109.3677	5374.9839	4730.8618	4150.8369	3613.5098	3105.5645	2621.1191	2158.8354	1719.7528	1307.7457	931.4944	604.7547
60	E12	naglu	SYBR	10101.5938	8312.4277	6483.085	5036.2134	4275.2476	4303.6992	5043.4551	6317.4897	7938.8403	9760.4697	11683.0732	13633.6582	15547.2549	17369.5723	19075.8223	20689.2539	22270.7285	23887.9141	25579.4141	27343.2715	29153.6152	30990.1426	32854.9922	34765.3867	36726.6953	38696.3867	40552.625	42081.8203	42996.4297	42992.8281	41841.9805	39482.5039	36082.6797	32035.5195	27880.5332	24172.418	21346.8086	19637.1758	19071.8008	19537.4023	20867.623	22919.1387	25611.834	28934.123	32918.6719	37592.9375	42918.8672	48734.6875	54720.7422	60407.0078	65232.9336	68660.7188	70324.9141	70171.9453	68534.4688	66100.7812	63780.7227	62515.9453	63096.0469	66024.7891	71447.6094	79126.0938	88447.4219	98469.2812	108012.8047	115810.2578	120694.6484	121797.6172	118711.0078	111572.8906	101053.1641	88236.7422	74425.9453	60906.1992	48731.5078	38583.9219	30735.0625	25103.0488	21368.9551	19106.7129	17888.8457	17351.6172	17221.627	17318.1484	17543.752	17867.8262	18300.707	18858.5762	19530.127	20260.498	20960.166	21531.1289	21892.7227	21994.5723	21816.2227	21359.9902	20643.4453	19693.4297	18541.5254	17222.373	15775.4834	14249.2637	12703.1094	11203.835	9815.8359	8588.2852	7544.77	6679.4512	5961.1387	5343.5806	4778.2061	4225.2837	3660.5771	3076.9724	2482.6812	1898.1615	1352.3107	876.8476
61	F1	naglu	SYBR	16040.0244	13597.6162	11158.8008	9321.916	8500.7422	8801.9375	10053.1582	11932.3506	14114.3643	16368.251	18586.1582	20756.6465	22905.6367	25039.4668	27111.6309	29025.7227	30671.3359	31967.666	32896.1172	33502.4688	33875.0547	34105.7383	34255.9805	34341.3984	34342.1602	34236.2383	34034.6211	33797.4648	33614.6211	33563.6289	33670.8789	33904.4141	34203.6016	34523.6719	34867.3984	35286.2734	35854.3633	36636.5156	37675.6133	39007.293	40696.6445	42877.8477	45773.1055	49674.4922	54888.9023	61656.4492	70064.3984	79980.8281	91028.7109	102615.0859	114011.0078	124459.8594	133282.1406	139949.9375	144116.2188	145603.1719	144363.4844	140438.25	133935.9219	125045.3438	114076.4375	101501.6719	87964.6641	74234.8594	61109.0977	49286.7188	39257.5742	31242.1406	25201.0859	20903.5762	18020.541	16208.1611	15160.9023	14633.1328	14441.001	14456.499	14599.3184	14827.0361	15121.748	15474.4082	15871.0547	16286.875	16692.2109	17069.5703	17431.7461	17826.25	18316.1777	18942.5254	19690.4082	20481.9551	21202.2832	21741.7344	22028.8262	22038.2754	21777.1582	21263.6953	20513.2832	19536.7305	18347.4277	16970.6582	15449.2568	13843.8164	12227.4443	10676.499	9258.8467	8022.3203	6986.731	6142.4326	5455.998	4880.8823	4369.1592	3880.7114	3388.1943	2878.3477	2351.6504	1821.7078	1313.7234	859.8639
62	F2	naglu	SYBR	18495.1543	16008.6836	13285.9893	10918.5459	9402.1191	9007.6787	9765.5518	11526.9043	14041.8564	17020.0762	20177.584	23277.3789	26161.541	28760.9824	31080.4277	33160.4844	35039.0391	36731.6016	38242.4375	39601.2617	40892.6133	42243.9844	43772.0117	45506.6641	47344.5547	49051.8945	50313.043	50797.7539	50225.3945	48417.3984	45344.2734	41169.1836	36274.2891	31236.1445	26727.5371	23359.502	21521.502	21296.0996	22485.9102	24733.5137	27677.5215	31080.0547	34883.2266	39189.6289	44174.5	49961.2852	56496.1523	63470.6406	70320.8516	76321.3359	80750.1797	83084.9922	83173.5859	81323.3984	78277.0469	75074.6328	72849.3047	72612.1562	75077.5	80541.8438	88819.0938	99232.3984	110676.6875	121760.1016	131011.1406	137105.9062	139068.125	136407.7344	129190.9453	118036.1719	104029.2109	88552.9375	73052.9062	58790.2383	46650.6719	37059.8047	30017.1016	25216.5879	22198.8652	20482.4336	19645.2812	19356.8691	19379.4648	19561.0215	19828.3438	20174.7148	20630.9824	21221.7129	21925.0898	22659.6738	23306.3262	23749.6602	23912.6875	23767.1504	23321.0703	22597.918	21621.8887	20415.5078	19006.3262	17435.4629	15761.5967	14057.5791	12400.582	10859.2061	9481.6113	8288.3525	7272.1406	6404.335	5645.8999	4958.9644	4315.3276	3699.6384	3107.5449	2541.3826	2006.7468	1511.7764	1068.089	690.3709
63	F3	naglu	SYBR	13343.8252	11348.5	9258.4541	7528.7129	6488.4502	6261.7051	6801.4238	7978.9136	9659.9648	11731.3301	14089.4424	16624.002	19216.332	21750.459	24125.6016	26261.8047	28098.1816	29591.0098	30716.8125	31479.3652	31916.8438	32099.5996	32116.0586	32050.8047	31964.8047	31887.7812	31822.2598	31757.4375	31683.4668	31603.2754	31536.2051	31512.3125	31561.8496	31706.7266	31960.5469	32336.3574	32858.9453	33574.7461	34557.1914	35908.1602	37760.0234	40279.6523	43670.4844	48163.0156	53981.5195	61279.2852	70056.2422	80086.6641	90898.6875	101822.375	112098.6484	121006.1406	127961.5	132562.7812	134580.2656	133918.3125	130579.9688	124657.7734	116352.7422	106009.0234	94137.0391	81400.7422	68556.6953	56355.4023	45430.8477	36211.5977	28878.8359	23381.0469	19495.6016	16912.2168	15310.3271	14410.8008	13996.0146	13906.3398	14026.585	14273.4961	14589.7852	14942.0303	15317.1064	15713.0781	16126.4678	16542.7148	16937.9297	17293.5625	17615.3379	17940.7969	18323.5293	18798.873	19352.3809	19913.4219	20379.9492	20657.4434	20687.8672	20454.5547	19968.0723	19248.1523	18313.7441	17183.957	15885.1963	14458.2744	12960.5693	11461.3232	10030.8271	8726.8604	7583.438	6606.4307	5777.6226	5065.1763	4435.6382	3862.782	3330.8074	2832.5173	2365.3081	1928.0575	1520.6274	1145.5237	809.6158	523.5203
64	F4	naglu	SYBR	13459.1982	11208.4941	8749.4619	6562.6577	5033.6167	4369.6357	4615.6377	5721.8691	7605.0967	10165.2764	13266.2578	16720.1641	20303.2422	23793.418	27003.9902	29789.5469	32034.4141	33653.457	34627.1016	35052.4883	35169.125	35323.6328	35873.6836	37072.2031	38976.6406	41416.1133	44015.3203	46267.2344	47639.043	47694.8555	46205.1133	43211.1367	39026.707	34179.6289	29312.9453	25064.9941	21950.1367	20263.0234	20033.4961	21052.8047	22977.3516	25476.3027	28368.7051	31685.4961	35622.5625	40402.7188	46103.6797	52527.8125	59171.4961	65312.1836	70191.0391	73230	74211.8047	73363.5938	71319.1875	68983.9219	67350.9062	67326.2969	69589.8359	74490.1562	81965.2656	91498.5547	102136.7344	112595.3359	121449.4375	127369.8672	129351.3047	126879.9062	120013.6172	109369.2812	96021.4844	81324.6172	66682.4062	53311.0508	42054.1289	33300.5391	27019.0801	22881.4082	20416.3594	19141.3965	18640.6973	18592.1113	18766.3066	19020.4395	19294.2051	19599.0527	19988.4102	20509.6992	21158.4805	21860.7949	22494.3535	22933.3184	23087.9531	22919.3672	22430.4199	21647.0312	20603.834	19338.7734	17894.25	16320.7676	14679.585	13041.2666	11478.4443	10053.6934	8806.6641	7746.4341	6852.9204	6087.0347	5405.0015	4770.6802	4161.6997	3568.9814	2992.5615	2437.4155	1911.5071	1425.8665	994.7305	633.5713
