"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"80","21","2",13,6,6,8,6,5,6,5,6,8,4,3,8,3,5,1,56,40,96,14,9,14.5833333333333,9.375,41.6666666666667,58.3333333333333
"81","21","3",8,4,5,2,4,3,2,3,3,3,2,3,2,2,2,2,31,22,53,10,5,18.8679245283019,9.43396226415094,41.5094339622642,58.4905660377358
"82","21","4",1,2,2,3,1,2,4,0,2,3,2,1,4,1,1,0,17,15,32,1,4,3.125,12.5,46.875,53.125
"83","21","5",1,2,2,1,1,2,2,0,1,1,1,1,2,0,0,0,13,7,20,1,3,5,15,35,65
"84","21","6",6,3,3,1,4,11,1,0,3,1,12,0,0,1,0,0,30,19,49,6,23,12.2448979591837,46.9387755102041,38.7755102040816,61.2244897959184
"85","22","1",0,0,1,2,1,14,4,10,1,3,14,12,3,11,10,20,35,74,109,20,28,18.348623853211,25.6880733944954,67.8899082568807,32.1100917431193
"86","22","2",1,2,6,4,4,9,7,6,2,8,7,10,6,7,6,7,40,55,95,8,16,8.42105263157895,16.8421052631579,57.8947368421053,42.1052631578947
"87","22","3",0,0,1,3,1,9,4,5,0,4,9,6,3,6,4,4,23,39,62,4,18,6.45161290322581,29.0322580645161,62.9032258064516,37.0967741935484
"88","22","4",0,0,2,1,1,15,2,1,0,3,13,2,2,1,1,5,23,29,52,5,28,9.61538461538461,53.8461538461538,55.7692307692308,44.2307692307692
"89","22","5",2,3,3,2,3,6,3,2,3,2,6,3,2,3,2,1,24,25,49,3,12,6.12244897959184,24.4897959183673,51.0204081632653,48.9795918367347
"90","22","6",0,1,1,1,0,4,3,1,1,1,3,3,2,2,0,0,11,15,26,0,7,0,26.9230769230769,57.6923076923077,42.3076923076923
"91","23","1",7,11,12,12,11,8,8,14,11,13,8,10,13,9,14,7,85,86,171,14,16,8.18713450292398,9.35672514619883,50.2923976608187,49.7076023391813
"92","23","2",24,16,16,7,18,6,7,2,16,7,7,2,6,3,2,1,98,45,143,25,13,17.4825174825175,9.09090909090909,31.4685314685315,68.5314685314685
"93","23","3",8,6,8,0,7,4,2,1,6,3,3,2,2,1,1,1,38,20,58,9,7,15.5172413793103,12.0689655172414,34.4827586206897,65.5172413793103
"94","23","4",26,4,3,1,3,1,2,0,4,0,1,1,1,1,0,0,43,8,51,26,2,50.9803921568627,3.92156862745098,15.6862745098039,84.3137254901961
"95","23","5",16,5,7,3,7,2,3,1,5,5,3,1,2,2,1,0,46,20,66,16,5,24.2424242424242,7.57575757575758,30.3030303030303,69.6969696969697
"96","23","6",18,5,5,1,4,2,2,0,5,1,1,1,2,0,0,0,39,11,50,18,3,36,6,22,78
